chrom,chromStart,chromEnd,score,strand,position,543_A03,543_A06,543_A07,543_A08,543_A09,543_A10,name
5,112043218,112051904,500,-,290,83,103,230,97,105,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,291,82,103,232,98,106,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,292,83,104,229,98,106,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,293,83,105,235,97,106,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,294,82,105,235,97,106,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,295,82,105,236,97,106,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,296,82,106,239,100,107,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,297,82,108,243,101,110,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,298,85,110,246,101,111,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,299,86,111,242,102,115,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,300,86,110,242,103,116,92,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,301,86,108,246,104,116,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,302,88,108,246,108,115,92,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,303,88,106,249,107,115,92,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,304,89,106,257,107,115,95,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,305,89,108,259,106,113,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,306,89,108,262,105,113,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,307,91,106,265,106,114,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,308,91,106,268,104,116,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,309,91,106,269,104,115,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,310,92,105,272,104,117,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,311,92,104,265,107,115,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,312,92,105,266,107,115,92,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,313,92,105,267,103,116,92,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,314,92,103,267,104,116,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,315,92,103,267,105,119,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,316,92,103,263,106,117,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,317,93,104,263,110,117,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,318,94,105,265,110,121,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,319,93,107,267,110,121,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,320,93,105,268,111,123,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,321,93,106,267,110,124,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,322,93,108,267,108,127,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,323,91,112,268,107,129,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,324,92,111,268,105,130,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,325,92,111,269,105,130,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,326,92,112,272,105,130,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,327,94,113,286,106,130,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,328,95,111,290,108,130,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,329,96,111,291,109,133,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,330,96,114,292,109,135,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,331,98,114,290,109,136,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,332,99,114,292,106,135,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,333,99,115,290,108,140,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,334,99,115,290,108,140,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,335,101,116,287,110,138,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,336,98,118,286,109,139,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,337,98,119,286,108,139,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,338,101,119,287,108,140,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,339,101,119,286,108,141,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,340,100,120,285,109,141,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,341,98,120,281,109,141,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,342,99,122,281,111,139,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,343,97,122,284,107,139,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,344,97,121,285,109,139,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,345,99,120,282,109,136,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,346,98,120,284,109,135,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,347,97,119,281,108,137,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,348,97,119,281,109,141,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,349,97,119,281,110,137,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,350,96,119,279,110,140,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,351,95,120,279,108,139,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,352,93,121,278,105,137,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,353,92,121,276,102,136,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,354,84,119,276,102,137,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,355,88,119,279,103,136,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,356,91,118,278,103,136,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,357,91,111,276,103,136,95,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,358,92,110,276,102,138,95,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,359,90,110,273,102,133,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,360,87,108,273,104,128,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,361,84,107,267,103,128,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,362,81,107,261,102,126,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,363,81,108,259,102,124,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,364,82,106,257,103,119,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,365,82,105,260,100,118,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,366,79,106,257,100,119,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,367,79,106,246,100,119,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,368,78,102,235,100,117,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,369,76,99,233,100,114,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,370,67,93,232,99,114,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,371,68,93,231,101,115,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,372,71,92,230,103,116,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,373,71,89,230,103,114,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,374,73,87,226,106,115,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,375,73,87,220,106,112,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,376,73,85,220,105,112,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,377,74,84,215,105,110,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,378,72,83,211,107,110,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,379,71,83,209,106,110,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,380,68,83,210,104,111,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,381,68,82,203,104,107,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,382,68,80,203,104,106,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,383,67,80,202,103,108,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,384,65,80,200,104,107,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,385,65,78,198,104,105,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,386,65,77,193,102,98,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,387,65,77,188,99,101,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,388,66,76,182,95,102,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,389,63,73,178,94,101,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,390,63,71,178,95,98,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,391,64,71,178,96,97,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,392,63,71,177,95,96,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,393,62,70,178,94,98,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,394,63,69,174,93,98,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,395,63,69,174,93,95,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,396,63,70,173,94,95,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,397,63,69,170,91,96,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,398,63,67,166,90,93,70,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,399,60,65,163,92,91,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,400,59,63,161,91,87,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,401,60,63,161,90,86,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,402,58,63,157,89,87,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,403,56,62,157,85,87,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,404,56,63,155,82,87,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,405,55,63,147,82,88,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,406,56,63,144,80,88,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,407,59,62,145,80,88,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,408,57,63,144,79,86,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,409,57,63,141,78,84,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,410,57,63,143,78,87,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,411,56,62,138,78,86,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,412,57,62,137,76,87,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,413,57,61,138,76,87,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,414,57,61,137,76,87,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,415,57,60,138,75,87,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,416,57,61,140,75,84,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,417,57,61,140,74,84,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,418,57,60,139,70,85,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,419,56,58,135,70,81,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,420,56,56,133,70,82,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,421,57,55,133,69,79,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,422,59,55,134,69,78,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,423,59,53,133,69,75,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,424,59,49,130,68,72,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,425,59,51,128,68,71,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,426,59,51,127,67,72,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,427,59,51,124,68,73,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,428,58,51,113,66,73,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,429,57,51,109,65,73,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,430,55,50,107,64,70,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,431,54,47,106,64,67,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,432,53,47,104,64,66,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,433,51,47,102,65,66,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,434,51,46,102,61,61,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,435,51,46,102,62,59,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,436,48,46,102,60,59,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,437,49,44,104,61,58,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,438,49,43,102,62,59,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,439,44,42,99,62,58,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,440,44,42,98,62,56,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,441,44,40,97,61,56,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,442,44,40,97,61,56,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,443,43,38,96,59,56,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,444,43,38,93,59,55,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,445,43,38,93,58,56,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,446,43,38,92,58,56,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,447,42,38,90,58,56,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,448,41,38,89,58,55,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,449,41,36,87,58,51,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,450,42,37,87,56,53,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,451,42,36,87,56,50,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,452,42,34,87,56,50,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,453,42,32,87,56,50,56,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,454,44,32,86,53,50,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,455,44,32,87,54,48,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,456,41,32,83,52,48,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,457,38,33,84,52,48,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,458,38,33,84,53,48,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,459,37,32,83,50,47,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,460,37,31,83,50,48,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,461,37,31,86,48,48,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,462,37,31,87,47,48,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,463,37,31,86,45,47,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,464,38,30,83,45,46,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,465,37,29,82,44,46,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,466,36,28,74,44,46,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,467,37,28,72,43,45,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,468,37,28,73,42,44,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,469,38,27,71,43,44,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,470,38,28,70,42,44,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,471,38,28,70,41,44,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,472,38,27,69,39,43,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,473,36,25,65,38,42,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,474,36,23,65,36,41,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,475,34,23,66,35,41,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,476,34,23,66,35,44,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,477,34,24,64,36,44,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,478,33,25,67,36,44,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,479,33,26,64,34,44,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,480,33,26,64,34,44,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,481,33,26,67,34,43,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,482,33,26,67,33,42,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,483,35,27,68,33,42,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,484,35,29,68,33,40,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,485,36,29,68,33,41,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,486,37,30,68,32,41,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,487,38,30,68,32,41,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,488,38,30,68,32,38,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,489,37,30,68,31,37,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,490,37,30,68,31,36,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,491,36,30,66,30,36,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,492,36,30,65,29,36,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,493,36,31,64,30,36,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,494,36,31,63,30,34,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,495,35,34,61,30,36,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,496,36,36,64,30,36,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,497,36,36,66,31,35,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,498,36,36,71,31,34,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,499,36,36,71,31,35,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,500,36,36,71,30,35,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,501,36,39,71,32,35,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,502,35,40,70,32,35,41,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,503,35,40,70,32,34,41,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,504,35,40,74,32,34,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,505,35,38,73,32,35,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,506,35,38,73,33,34,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,507,34,38,75,33,33,36,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,508,31,39,72,33,33,36,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,509,31,38,72,32,34,37,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,510,32,38,72,33,35,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,511,33,39,69,34,33,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,512,33,40,70,34,32,40,APC:ENST00000457016:ENSE00000972230
